country,provinceState,Confirmed,Recovered,Deaths,Active,date
Mexico,Tlaxcala,14088,0,1744,12344,2021-01-26 05:22:02
Mexico,Unknown,0,1335876,0,-1335876,2021-01-26 05:22:02
Mexico,Veracruz,49385,0,6984,42401,2021-01-26 05:22:02
Mexico,Yucatan,29406,0,2600,26806,2021-01-26 05:22:02
Mexico,Zacatecas,24313,0,2017,22296,2021-01-26 05:22:02
Micronesia,,1,0,0,1,2021-01-26 05:22:02
Moldova,,156426,147178,3368,5880,2021-01-26 05:22:02
Monaco,,1368,1140,9,219,2021-01-26 05:22:02
Mongolia,,1656,1211,2,443,2021-01-26 05:22:02
Montenegro,,58697,50221,770,7706,2021-01-26 05:22:02
Morocco,,466626,443472,8172,14982,2021-01-26 05:22:02
Mozambique,,32781,21011,363,11407,2021-01-26 05:22:02
Namibia,,32650,30270,319,2061,2021-01-26 05:22:02
Nepal,,269789,264538,2011,3240,2021-01-26 05:22:02
Netherlands,Aruba,6742,6294,57,391,2021-01-26 05:22:02
Netherlands,"Bonaire, Sint Eustatius and Saba",196,180,3,13,2021-01-26 05:22:02
Netherlands,Curacao,4548,4438,20,90,2021-01-26 05:22:02
Netherlands,Drenthe,17855,0,234,17621,2021-01-26 05:22:02
Netherlands,Flevoland,23242,0,189,23053,2021-01-26 05:22:02
Netherlands,Friesland,20392,0,242,20150,2021-01-26 05:22:02
Netherlands,Gelderland,108888,0,1593,107295,2021-01-26 05:22:02
Netherlands,Groningen,21428,0,150,21278,2021-01-26 05:22:02
Netherlands,Limburg,61190,0,1264,59926,2021-01-26 05:22:02
Netherlands,Noord-Brabant,148567,0,2621,145946,2021-01-26 05:22:02
Netherlands,Noord-Holland,160529,0,1942,158587,2021-01-26 05:22:02
Netherlands,Overijssel,68017,0,909,67108,2021-01-26 05:22:02
Netherlands,Sint Maarten,1758,1598,27,133,2021-01-26 05:22:02
Netherlands,Unknown,1553,0,9,1544,2021-01-26 05:22:02
Netherlands,Utrecht,77202,0,995,76207,2021-01-26 05:22:02
Netherlands,Zeeland,13775,0,151,13624,2021-01-26 05:22:02
Netherlands,Zuid-Holland,230312,0,3280,227032,2021-01-26 05:22:02
New Zealand,,2290,2200,25,65,2021-01-26 05:22:02
Nicaragua,,6204,4225,168,1811,2021-01-26 05:22:02
Niger,,4353,3464,151,738,2021-01-26 05:22:02
Nigeria,,122996,98359,1507,23130,2021-01-26 05:22:02
North Macedonia,,90717,78727,2791,9199,2021-01-26 05:22:02
Norway,,61315,17998,548,42769,2021-01-26 05:22:02
Oman,,133253,126334,1522,5397,2021-01-26 05:22:02
Pakistan,Azad Jammu and Kashmir,8855,8280,257,318,2021-01-26 05:22:02
Pakistan,Balochistan,18754,18293,193,268,2021-01-26 05:22:02
Pakistan,Gilgit-Baltistan,4902,4775,102,25,2021-01-26 05:22:02
Pakistan,Islamabad,40892,38843,468,1581,2021-01-26 05:22:02
Pakistan,Khyber Pakhtunkhwa,65740,60562,1848,3330,2021-01-26 05:22:02
Pakistan,Punjab,154717,139421,4608,10688,2021-01-26 05:22:02
Pakistan,Sindh,242054,219952,3900,18202,2021-01-26 05:22:02
Panama,,312158,261291,5098,45769,2021-01-26 05:22:02
Papua New Guinea,,835,790,9,36,2021-01-26 05:22:02
Paraguay,,128366,103811,2632,21923,2021-01-26 05:22:02
Peru,Amazonas,19251,0,266,18985,2021-01-26 05:22:02
Peru,Ancash,35132,0,1617,33515,2021-01-26 05:22:02
Peru,Apurimac,9130,0,191,8939,2021-01-26 05:22:02
Peru,Arequipa,51703,0,1717,49986,2021-01-26 05:22:02
Peru,Ayacucho,16410,0,399,16011,2021-01-26 05:22:02
Peru,Cajamarca,27573,0,651,26922,2021-01-26 05:22:02
Peru,Callao,46620,0,2069,44551,2021-01-26 05:22:02
Peru,Cusco,27260,0,589,26671,2021-01-26 05:22:02
Peru,Huancavelica,8224,0,167,8057,2021-01-26 05:22:02
Peru,Huanuco,22546,0,572,21974,2021-01-26 05:22:02
Peru,Ica,34399,0,1873,32526,2021-01-26 05:22:02
Peru,Junin,32589,0,1081,31508,2021-01-26 05:22:02
Peru,La Libertad,39272,0,2587,36685,2021-01-26 05:22:02
Peru,Lambayeque,34880,0,2011,32869,2021-01-26 05:22:02
Peru,Lima,487906,0,17439,470467,2021-01-26 05:22:02
Peru,Loreto,26960,0,1033,25927,2021-01-26 05:22:02
Peru,Madre de Dios,9686,0,164,9522,2021-01-26 05:22:02
Peru,Moquegua,17358,0,369,16989,2021-01-26 05:22:02
Peru,Pasco,7395,0,176,7219,2021-01-26 05:22:02
Peru,Piura,45248,0,2277,42971,2021-01-26 05:22:02
Peru,Puno,20209,0,437,19772,2021-01-26 05:22:02
Peru,San Martin,26991,0,818,26173,2021-01-26 05:22:02
Peru,Tacna,16019,0,328,15691,2021-01-26 05:22:02
Peru,Tumbes,10027,0,368,9659,2021-01-26 05:22:02
Peru,Ucayali,21150,0,409,20741,2021-01-26 05:22:02
Peru,Unknown,0,1012450,0,-1012450,2021-01-26 05:22:02
Philippines,,514996,475422,10292,29282,2021-01-26 05:22:02
Poland,,1478119,1237736,35401,204982,2021-01-26 05:22:02
Portugal,,643113,461757,10721,170635,2021-01-26 05:22:02
Qatar,,149296,144981,248,4067,2021-01-26 05:22:02
Romania,,712561,654875,17841,39845,2021-01-26 05:22:02
Russia,Adygea Republic,12746,10815,113,1818,2021-01-26 05:22:02
Russia,Altai Krai,37895,34248,1125,2522,2021-01-26 05:22:02
Russia,Altai Republic,15165,14075,125,965,2021-01-26 05:22:02
Russia,Amur Oblast,18924,17075,134,1715,2021-01-26 05:22:02
Russia,Arkhangelsk Oblast,49765,41992,458,7315,2021-01-26 05:22:02
Russia,Astrakhan Oblast,23431,14702,469,8260,2021-01-26 05:22:02
Russia,Bashkortostan Republic,23242,17394,175,5673,2021-01-26 05:22:02
Russia,Belgorod Oblast,26413,23873,341,2199,2021-01-26 05:22:02
Russia,Bryansk Oblast,27985,26817,238,930,2021-01-26 05:22:02
Russia,Buryatia Republic,29519,26983,650,1886,2021-01-26 05:22:02
Russia,Chechen Republic,10582,8801,105,1676,2021-01-26 05:22:02
Russia,Chelyabinsk Oblast,42119,29813,726,11580,2021-01-26 05:22:02
Russia,Chukotka Autonomous Okrug,605,544,4,57,2021-01-26 05:22:02
Russia,Chuvashia Republic,18914,17012,807,1095,2021-01-26 05:22:02
Russia,Dagestan Republic,27352,24116,1219,2017,2021-01-26 05:22:02
Russia,Ingushetia Republic,13706,11848,156,1702,2021-01-26 05:22:02
Russia,Irkutsk Oblast,47091,41686,1501,3904,2021-01-26 05:22:02
Russia,Ivanovo Oblast,25736,21535,704,3497,2021-01-26 05:22:02
Russia,Jewish Autonomous Okrug,4087,3646,101,340,2021-01-26 05:22:02
Russia,Kabardino-Balkarian Republic,18245,17044,315,886,2021-01-26 05:22:02
Russia,Kaliningrad Oblast,22923,20298,214,2411,2021-01-26 05:22:02
Russia,Kalmykia Republic,16968,14448,240,2280,2021-01-26 05:22:02
Russia,Kaluga Oblast,25064,22935,209,1920,2021-01-26 05:22:02
Russia,Kamchatka Krai,11915,10508,84,1323,2021-01-26 05:22:02
Russia,Karachay-Cherkess Republic,17151,15481,49,1621,2021-01-26 05:22:02
Russia,Karelia Republic,34467,29105,214,5148,2021-01-26 05:22:02
Russia,Kemerovo Oblast,28716,26421,511,1784,2021-01-26 05:22:02
Russia,Khabarovsk Krai,42786,38901,241,3644,2021-01-26 05:22:02
Russia,Khakassia Republic,20061,18341,371,1349,2021-01-26 05:22:02
Russia,Khanty-Mansi Autonomous Okrug,46535,43089,645,2801,2021-01-26 05:22:02
Russia,Kirov Oblast,31280,25538,260,5482,2021-01-26 05:22:02
Russia,Komi Republic,35528,34171,668,689,2021-01-26 05:22:02
Russia,Kostroma Oblast,16765,13314,272,3179,2021-01-26 05:22:02
Russia,Krasnodar Krai,32543,23116,1354,8073,2021-01-26 05:22:02
Russia,Krasnoyarsk Krai,54539,50211,2190,2138,2021-01-26 05:22:02
Russia,Kurgan Oblast,14654,12881,204,1569,2021-01-26 05:22:02
Russia,Kursk Oblast,25212,22218,350,2644,2021-01-26 05:22:02
Russia,Leningrad Oblast,29375,26450,371,2554,2021-01-26 05:22:02
Russia,Lipetsk Oblast,20032,16060,354,3618,2021-01-26 05:22:02
Russia,Magadan Oblast,7727,7284,82,361,2021-01-26 05:22:02
Russia,Mari El Republic,10400,9071,149,1180,2021-01-26 05:22:02
Russia,Mordovia Republic,15577,12994,128,2455,2021-01-26 05:22:02
Russia,Moscow,915508,779824,13030,122654,2021-01-26 05:22:02
Russia,Moscow Oblast,186551,146579,3546,36426,2021-01-26 05:22:02
Russia,Murmansk Oblast,42055,38054,788,3213,2021-01-26 05:22:02
Russia,Nenets Autonomous Okrug,876,762,0,114,2021-01-26 05:22:02
Russia,Nizhny Novgorod Oblast,81625,73905,2034,5686,2021-01-26 05:22:02
Russia,North Ossetia - Alania Republic,14043,12503,110,1430,2021-01-26 05:22:02
Russia,Novgorod Oblast,23075,18759,110,4206,2021-01-26 05:22:02
Russia,Novosibirsk Oblast,31440,28491,1173,1776,2021-01-26 05:22:02
Russia,Omsk Oblast,36163,32871,1059,2233,2021-01-26 05:22:02
Russia,Orel Oblast,25733,22693,325,2715,2021-01-26 05:22:02
Russia,Orenburg Oblast,33075,29305,447,3323,2021-01-26 05:22:02
Russia,Penza Oblast,31360,24803,367,6190,2021-01-26 05:22:02
Russia,Perm Krai,38069,31276,1385,5408,2021-01-26 05:22:02
Russia,Primorsky Krai,35053,26282,493,8278,2021-01-26 05:22:02
Russia,Pskov Oblast,28565,16461,122,11982,2021-01-26 05:22:02
Russia,Rostov Oblast,61432,50952,2505,7975,2021-01-26 05:22:02
Russia,Ryazan Oblast,21257,19365,218,1674,2021-01-26 05:22:02
Russia,Saint Petersburg,321709,209671,9374,102664,2021-01-26 05:22:02
Russia,Sakha (Yakutiya) Republic,29878,26601,466,2811,2021-01-26 05:22:02
Russia,Sakhalin Oblast,19071,16189,22,2860,2021-01-26 05:22:02
Russia,Samara Oblast,38582,35613,782,2187,2021-01-26 05:22:02
Russia,Saratov Oblast,41706,36208,516,4982,2021-01-26 05:22:02
Russia,Smolensk Oblast,21251,17782,424,3045,2021-01-26 05:22:02
Russia,Stavropol Krai,41090,36831,897,3362,2021-01-26 05:22:02
Russia,Sverdlovsk Oblast,68304,60815,1938,5551,2021-01-26 05:22:02
Russia,Tambov Oblast,21622,19963,253,1406,2021-01-26 05:22:02
Russia,Tatarstan Republic,15538,11950,254,3334,2021-01-26 05:22:02
Russia,Tomsk Oblast,27632,24641,251,2740,2021-01-26 05:22:02
Russia,Tula Oblast,27867,25005,960,1902,2021-01-26 05:22:02
Russia,Tver Oblast,27870,23799,502,3569,2021-01-26 05:22:02
Russia,Tyumen Oblast,27349,25723,238,1388,2021-01-26 05:22:02
Russia,Tyva Republic,15335,14163,186,986,2021-01-26 05:22:02
Russia,Udmurt Republic,24581,20904,473,3204,2021-01-26 05:22:02
Russia,Ulyanovsk Oblast,42528,38798,575,3155,2021-01-26 05:22:02
Russia,Vladimir Oblast,22593,19837,641,2115,2021-01-26 05:22:02
Russia,Volgograd Oblast,41897,39937,577,1383,2021-01-26 05:22:02
Russia,Vologda Oblast,31111,26407,583,4121,2021-01-26 05:22:02
Russia,Voronezh Oblast,55941,50433,1472,4036,2021-01-26 05:22:02
Russia,Yamalo-Nenets Autonomous Okrug,35207,30467,371,4369,2021-01-26 05:22:02
Russia,Yaroslavl Oblast,27007,25328,292,1387,2021-01-26 05:22:02
Russia,Zabaykalsky Krai,32957,30601,456,1900,2021-01-26 05:22:02
Rwanda,,13311,8681,177,4453,2021-01-26 05:22:02
Saint Kitts and Nevis,,35,35,0,0,2021-01-26 05:22:02
Saint Lucia,,886,461,11,414,2021-01-26 05:22:02
Saint Vincent and the Grenadines,,746,147,2,597,2021-01-26 05:22:02
Samoa,,2,2,0,0,2021-01-26 05:22:02
San Marino,,2889,2628,65,196,2021-01-26 05:22:02
Sao Tome and Principe,,1189,997,17,175,2021-01-26 05:22:02
Saudi Arabia,,366584,358137,6355,2092,2021-01-26 05:22:02
Senegal,,24993,20681,582,3730,2021-01-26 05:22:02
Serbia,,385126,0,3905,381221,2021-01-26 05:22:02
Seychelles,,1069,738,3,328,2021-01-26 05:22:02
Sierra Leone,,3173,2222,77,874,2021-01-26 05:22:02
Singapore,,59352,59066,29,257,2021-01-26 05:22:02
Slovakia,,237027,193380,4068,39579,2021-01-26 05:22:02
Slovenia,,158131,136402,3379,18350,2021-01-26 05:22:02
Solomon Islands,,17,10,0,7,2021-01-26 05:22:02
Somalia,,4754,3666,130,958,2021-01-26 05:22:02
South Africa,,1417537,1241421,41117,134999,2021-01-26 05:22:02
South Sudan,,3788,3542,64,182,2021-01-26 05:22:02
Spain,Andalusia,368220,10671,5925,351624,2021-01-26 05:22:02
Spain,Aragon,94005,3772,2858,87375,2021-01-26 05:22:02
Spain,Asturias,33779,1063,1471,31245,2021-01-26 05:22:02
Spain,Baleares,49610,1533,549,47528,2021-01-26 05:22:02
Spain,C. Valenciana,264742,9970,4192,250580,2021-01-26 05:22:02
Spain,Canarias,33785,1537,513,31735,2021-01-26 05:22:02
Spain,Cantabria,21691,2287,447,18957,2021-01-26 05:22:02
Spain,Castilla - La Mancha,139801,6392,4319,129090,2021-01-26 05:22:02
Spain,Castilla y Leon,174017,8716,5473,159828,2021-01-26 05:22:02
Spain,Catalonia,473259,26203,9266,437790,2021-01-26 05:22:02
Spain,Ceuta,3746,163,68,3515,2021-01-26 05:22:02
Spain,Extremadura,61221,2652,1336,57233,2021-01-26 05:22:02
Spain,Galicia,86829,9204,1616,76009,2021-01-26 05:22:02
Spain,La Rioja,23895,3107,626,20162,2021-01-26 05:22:02
Spain,Madrid,493130,40736,12372,440022,2021-01-26 05:22:02
Spain,Melilla,5673,125,49,5499,2021-01-26 05:22:02
Spain,Murcia,90786,2180,926,87680,2021-01-26 05:22:02
Spain,Navarra,47100,3905,1003,42192,2021-01-26 05:22:02
Spain,Pais Vasco,128093,16160,3199,108734,2021-01-26 05:22:02
Spain,Unknown,0,0,0,0,2021-01-26 05:22:02
Sri Lanka,,59167,50337,287,8543,2021-01-26 05:22:02
Sudan,,28522,19884,1738,4904,2021-01-26 05:22:02
Suriname,,8112,7304,149,659,2021-01-26 05:22:02
Sweden,Blekinge,7014,0,81,6933,2021-01-26 05:22:02
Sweden,Dalarna,12929,0,290,12639,2021-01-26 05:22:02
Sweden,Gavleborg,17794,0,450,17344,2021-01-26 05:22:02
Sweden,Gotland,2561,0,41,2520,2021-01-26 05:22:02
Sweden,Halland,17694,0,195,17499,2021-01-26 05:22:02
Sweden,Jamtland Harjedalen,5568,0,99,5469,2021-01-26 05:22:02
Sweden,Jonkoping,21218,0,426,20792,2021-01-26 05:22:02
Sweden,Kalmar,9256,0,162,9094,2021-01-26 05:22:02
Sweden,Kronoberg,11386,0,263,11123,2021-01-26 05:22:02
Sweden,Norrbotten,9567,0,171,9396,2021-01-26 05:22:02
Sweden,Orebro,15694,0,249,15445,2021-01-26 05:22:02
Sweden,Ostergotland,18545,0,444,18101,2021-01-26 05:22:02
Sweden,Skane,92857,0,1144,91713,2021-01-26 05:22:02
Sweden,Sormland,11212,0,367,10845,2021-01-26 05:22:02
Sweden,Stockholm,133990,0,3591,130399,2021-01-26 05:22:02
Sweden,Uppsala,20885,0,436,20449,2021-01-26 05:22:02
Sweden,Varmland,7359,0,149,7210,2021-01-26 05:22:02
Sweden,Vasterbotten,9923,0,114,9809,2021-01-26 05:22:02
Sweden,Vasternorrland,12528,0,318,12210,2021-01-26 05:22:02
Sweden,Vastmanland,16289,0,294,15995,2021-01-26 05:22:02
Sweden,Vastra Gotaland,92897,0,1721,91176,2021-01-26 05:22:02
Switzerland,,513599,317600,9146,186853,2021-01-26 05:22:02
Syria,,13697,7121,890,5686,2021-01-26 05:22:02
Taiwan*,,889,787,7,95,2021-01-26 05:22:02
Tajikistan,,13308,13218,90,0,2021-01-26 05:22:02
Tanzania,,509,183,21,305,2021-01-26 05:22:02
Thailand,,14646,10892,75,3679,2021-01-26 05:22:02
Timor-Leste,,67,50,0,17,2021-01-26 05:22:02
Togo,,4682,4005,76,601,2021-01-26 05:22:02
Trinidad and Tobago,,7490,7033,134,323,2021-01-26 05:22:02
Tunisia,,198636,146740,6287,45609,2021-01-26 05:22:02
Turkey,,2435247,2314403,25210,95634,2021-01-26 05:22:02
US,Alabama,5407,0,62,5345,2021-01-26 05:22:02
US,Alabama,17333,0,189,17144,2021-01-26 05:22:02
US,Alabama,1834,0,38,1796,2021-01-26 05:22:02
US,Alabama,2229,0,48,2181,2021-01-26 05:22:02
US,Alabama,5485,0,86,5399,2021-01-26 05:22:02
US,Alabama,1046,0,28,1018,2021-01-26 05:22:02
US,Alabama,1748,0,60,1688,2021-01-26 05:22:02
US,Alabama,11555,0,206,11349,2021-01-26 05:22:02
US,Alabama,3054,0,70,2984,2021-01-26 05:22:02
US,Alabama,1660,0,31,1629,2021-01-26 05:22:02
US,Alabama,3468,0,73,3395,2021-01-26 05:22:02
US,Alabama,521,0,24,497,2021-01-26 05:22:02
US,Alabama,3033,0,36,2997,2021-01-26 05:22:02
US,Alabama,1307,0,46,1261,2021-01-26 05:22:02
US,Alabama,1221,0,25,1196,2021-01-26 05:22:02
US,Alabama,4669,0,64,4605,2021-01-26 05:22:02
US,Alabama,5581,0,94,5487,2021-01-26 05:22:02
US,Alabama,980,0,22,958,2021-01-26 05:22:02
US,Alabama,640,0,18,622,2021-01-26 05:22:02
US,Alabama,3408,0,80,3328,2021-01-26 05:22:02
US,Alabama,1248,0,45,1203,2021-01-26 05:22:02
US,Alabama,8296,0,124,8172,2021-01-26 05:22:02
US,Alabama,4127,0,85,4042,2021-01-26 05:22:02
US,Alabama,3136,0,96,3040,2021-01-26 05:22:02
US,Alabama,7900,0,107,7793,2021-01-26 05:22:02
US,Alabama,8243,0,110,8133,2021-01-26 05:22:02
US,Alabama,3392,0,44,3348,2021-01-26 05:22:02
US,Alabama,12141,0,181,11960,2021-01-26 05:22:02
US,Alabama,1788,0,29,1759,2021-01-26 05:22:02
US,Alabama,3775,0,50,3725,2021-01-26 05:22:02
US,Alabama,2130,0,47,2083,2021-01-26 05:22:02
US,Alabama,779,0,23,756,2021-01-26 05:22:02
US,Alabama,1861,0,44,1817,2021-01-26 05:22:02
US,Alabama,1600,0,25,1575,2021-01-26 05:22:02
US,Alabama,9031,0,164,8867,2021-01-26 05:22:02
US,Alabama,6032,0,45,5987,2021-01-26 05:22:02
US,Alabama,64910,0,1007,63903,2021-01-26 05:22:02
US,Alabama,1206,0,22,1184,2021-01-26 05:22:02
US,Alabama,7946,0,107,7839,2021-01-26 05:22:02
US,Alabama,2558,0,55,2503,2021-01-26 05:22:02
US,Alabama,13261,0,107,13154,2021-01-26 05:22:02
US,Alabama,8381,0,81,8300,2021-01-26 05:22:02
US,Alabama,1168,0,36,1132,2021-01-26 05:22:02
US,Alabama,1228,0,37,1191,2021-01-26 05:22:02
US,Alabama,28413,0,217,28196,2021-01-26 05:22:02
US,Alabama,2105,0,31,2074,2021-01-26 05:22:02
US,Alabama,2546,0,61,2485,2021-01-26 05:22:02
US,Alabama,10487,0,123,10364,2021-01-26 05:22:02
US,Alabama,31746,0,574,31172,2021-01-26 05:22:02
US,Alabama,1526,0,21,1505,2021-01-26 05:22:02
US,Alabama,20088,0,332,19756,2021-01-26 05:22:02
US,Alabama,12678,0,142,12536,2021-01-26 05:22:02
US,Alabama,0,0,0,0,2021-01-26 05:22:02
US,Alabama,1005,0,18,987,2021-01-26 05:22:02
US,Alabama,2004,0,31,1973,2021-01-26 05:22:02
US,Alabama,2652,0,31,2621,2021-01-26 05:22:02
US,Alabama,1466,0,36,1430,2021-01-26 05:22:02
US,Alabama,3584,0,15,3569,2021-01-26 05:22:02
US,Alabama,19452,0,132,19320,2021-01-26 05:22:02
US,Alabama,7876,0,130,7746,2021-01-26 05:22:02
US,Alabama,906,0,27,879,2021-01-26 05:22:02
US,Alabama,6523,0,112,6411,2021-01-26 05:22:02
US,Alabama,3163,0,109,3054,2021-01-26 05:22:02
US,Alabama,21566,0,275,21291,2021-01-26 05:22:02
US,Alabama,0,0,0,0,2021-01-26 05:22:02
US,Alabama,6050,0,183,5867,2021-01-26 05:22:02
US,Alabama,1427,0,27,1400,2021-01-26 05:22:02
US,Alabama,1083,0,22,1061,2021-01-26 05:22:02
US,Alabama,2347,0,42,2305,2021-01-26 05:22:02
US,Alaska,71,0,0,71,2021-01-26 05:22:02
US,Alaska,293,0,0,293,2021-01-26 05:22:02
US,Alaska,25144,0,141,25003,2021-01-26 05:22:02
US,Alaska,3188,0,14,3174,2021-01-26 05:22:02
US,Alaska,0,0,0,0,2021-01-26 05:22:02
US,Alaska,170,0,0,170,2021-01-26 05:22:02
US,Alaska,67,0,0,67,2021-01-26 05:22:02
US,Alaska,164,0,1,163,2021-01-26 05:22:02
US,Alaska,5798,0,25,5773,2021-01-26 05:22:02
US,Alaska,24,0,0,24,2021-01-26 05:22:02
US,Alaska,1134,0,5,1129,2021-01-26 05:22:02
US,Alaska,3890,0,21,3869,2021-01-26 05:22:02
US,Alaska,276,0,1,275,2021-01-26 05:22:02
US,Alaska,1023,0,5,1018,2021-01-26 05:22:02
US,Alaska,1084,0,3,1081,2021-01-26 05:22:02
US,Alaska,7368,0,27,7341,2021-01-26 05:22:02
US,Alaska,305,0,0,305,2021-01-26 05:22:02
US,Alaska,977,0,3,974,2021-01-26 05:22:02
US,Alaska,568,0,0,568,2021-01-26 05:22:02
US,Alaska,47,0,1,46,2021-01-26 05:22:02
US,Alaska,74,0,1,73,2021-01-26 05:22:02
US,Alaska,299,0,0,299,2021-01-26 05:22:02
US,Alaska,16,0,0,16,2021-01-26 05:22:02
US,Alaska,423,0,3,420,2021-01-26 05:22:02
US,Alaska,233,0,0,233,2021-01-26 05:22:02
US,Alaska,0,0,0,409,2021-01-26 05:22:02
US,Alaska,26,0,0,26,2021-01-26 05:22:02
US,Alaska,64,0,1,63,2021-01-26 05:22:02
US,Alaska,261,0,4,257,2021-01-26 05:22:02
US,Arizona,9229,0,293,8936,2021-01-26 05:22:02
US,Arizona,10216,0,208,10008,2021-01-26 05:22:02
US,Arizona,14844,0,261,14583,2021-01-26 05:22:02
US,Arizona,5805,0,179,5626,2021-01-26 05:22:02
US,Arizona,4833,0,64,4769,2021-01-26 05:22:02
US,Arizona,508,0,6,502,2021-01-26 05:22:02
US,Arizona,2183,0,51,2132,2021-01-26 05:22:02
US,Arizona,452925,0,6951,445974,2021-01-26 05:22:02
US,Arizona,18398,0,488,17910,2021-01-26 05:22:02
US,Arizona,14066,0,412,13654,2021-01-26 05:22:02
US,Arizona,0,0,0,0,2021-01-26 05:22:02
US,Arizona,97474,0,1611,95863,2021-01-26 05:22:02
US,Arizona,39842,0,546,39296,2021-01-26 05:22:02
US,Arizona,7312,0,140,7172,2021-01-26 05:22:02
US,Arizona,0,0,0,0,2021-01-26 05:22:02
US,Arizona,15838,0,356,15482,2021-01-26 05:22:02
US,Arizona,34422,0,673,33749,2021-01-26 05:22:02
US,Arkansas,1686,0,35,1651,2021-01-26 05:22:02
US,Arkansas,1588,0,27,1561,2021-01-26 05:22:02
US,Arkansas,2553,0,90,2463,2021-01-26 05:22:02
US,Arkansas,24196,0,328,23868,2021-01-26 05:22:02
US,Arkansas,3169,0,74,3095,2021-01-26 05:22:02
US,Arkansas,1205,0,28,1177,2021-01-26 05:22:02
US,Arkansas,318,0,2,316,2021-01-26 05:22:02
US,Arkansas,2480,0,38,2442,2021-01-26 05:22:02
US,Arkansas,1537,0,38,1499,2021-01-26 05:22:02
US,Arkansas,1754,0,32,1722,2021-01-26 05:22:02
US,Arkansas,1534,0,41,1493,2021-01-26 05:22:02
US,Arkansas,1693,0,54,1639,2021-01-26 05:22:02
US,Arkansas,744,0,23,721,2021-01-26 05:22:02
US,Arkansas,1858,0,49,1809,2021-01-26 05:22:02
US,Arkansas,1902,0,24,1878,2021-01-26 05:22:02
US,Arkansas,11933,0,161,11772,2021-01-26 05:22:02
US,Arkansas,5959,0,85,5874,2021-01-26 05:22:02
US,Arkansas,5237,0,80,5157,2021-01-26 05:22:02
US,Arkansas,1783,0,42,1741,2021-01-26 05:22:02
US,Arkansas,646,0,12,634,2021-01-26 05:22:02
US,Arkansas,1139,0,16,1123,2021-01-26 05:22:02
US,Arkansas,1784,0,30,1754,2021-01-26 05:22:02
US,Arkansas,10180,0,125,10055,2021-01-26 05:22:02
US,Arkansas,1439,0,30,1409,2021-01-26 05:22:02
US,Arkansas,1017,0,42,975,2021-01-26 05:22:02
US,Arkansas,8002,0,196,7806,2021-01-26 05:22:02
US,Arkansas,1335,0,27,1308,2021-01-26 05:22:02
US,Arkansas,5310,0,62,5248,2021-01-26 05:22:02
US,Arkansas,1576,0,13,1563,2021-01-26 05:22:02
US,Arkansas,4263,0,62,4201,2021-01-26 05:22:02
US,Arkansas,1301,0,21,1280,2021-01-26 05:22:02
US,Arkansas,3358,0,110,3248,2021-01-26 05:22:02
US,Arkansas,1520,0,32,1488,2021-01-26 05:22:02
US,Arkansas,3028,0,30,2998,2021-01-26 05:22:02
US,Arkansas,7771,0,145,7626,2021-01-26 05:22:02
US,Arkansas,2395,0,26,2369,2021-01-26 05:22:02
US,Arkansas,432,0,7,425,2021-01-26 05:22:02
US,Arkansas,1874,0,40,1834,2021-01-26 05:22:02
US,Arkansas,1589,0,30,1559,2021-01-26 05:22:02
US,Arkansas,2998,0,35,2963,2021-01-26 05:22:02
US,Arkansas,1002,0,39,963,2021-01-26 05:22:02
US,Arkansas,1908,0,15,1893,2021-01-26 05:22:02
US,Arkansas,5641,0,100,5541,2021-01-26 05:22:02
US,Arkansas,1273,0,17,1256,2021-01-26 05:22:02
US,Arkansas,827,0,27,800,2021-01-26 05:22:02
US,Arkansas,3257,0,28,3229,2021-01-26 05:22:02
US,Arkansas,5059,0,103,4956,2021-01-26 05:22:02
US,Arkansas,673,0,14,659,2021-01-26 05:22:02
US,Arkansas,639,0,26,613,2021-01-26 05:22:02
US,Arkansas,689,0,23,666,2021-01-26 05:22:02
US,Arkansas,633,0,26,607,2021-01-26 05:22:02
US,Arkansas,1857,0,43,1814,2021-01-26 05:22:02
US,Arkansas,649,0,6,643,2021-01-26 05:22:02
US,Arkansas,1540,0,30,1510,2021-01-26 05:22:02
US,Arkansas,862,0,18,844,2021-01-26 05:22:02
US,Arkansas,2858,0,71,2787,2021-01-26 05:22:02
US,Arkansas,1614,0,54,1560,2021-01-26 05:22:02
US,Arkansas,6983,0,81,6902,2021-01-26 05:22:02
US,Arkansas,726,0,20,706,2021-01-26 05:22:02
US,Arkansas,32177,0,482,31695,2021-01-26 05:22:02
US,Arkansas,1787,0,46,1741,2021-01-26 05:22:02
US,Arkansas,9927,0,140,9787,2021-01-26 05:22:02
US,Arkansas,830,0,14,816,2021-01-26 05:22:02
US,Arkansas,596,0,14,582,2021-01-26 05:22:02
US,Arkansas,12999,0,208,12791,2021-01-26 05:22:02
US,Arkansas,2316,0,25,2291,2021-01-26 05:22:02
US,Arkansas,1411,0,41,1370,2021-01-26 05:22:02
US,Arkansas,3263,0,31,3232,2021-01-26 05:22:02
US,Arkansas,896,0,27,869,2021-01-26 05:22:02
US,Arkansas,2906,0,0,2906,2021-01-26 05:22:02
US,Arkansas,3180,0,89,3091,2021-01-26 05:22:02
US,Arkansas,1041,0,13,1028,2021-01-26 05:22:02
